user_name,tweets
Naqeeb,"Quote Tweet
Ahsan Dawar
@aj_dawar
 · Nov 16
Clear message to state, we are not available for your war trade. This peace loving crowd of PTM’s leader Mohsin Dawar’s hometown is peacefully demanding probe of past & present war crimes.
#PashtunLongMarch2MiranShah"
Shahzad,"Quote Tweet
Maryam Nawaz Sharif
@MaryamNSharif
 · Nov 16
شکریہ گلگت بلتستان جنھوں نے میرا بھر پور ساتھ دیا اور دنیا کو دکھا دیا کہ عوام مسلم لیگ ن اور نواز شریف کے ساتھ کس طرح کھڑے ہیں۔ وہ جلسے نہیں، اس جعلی حکومت کے خلاف ریفرینڈم تھے۔ وہ مناظر پوری دنیا نے دیکھے۔ twitter.com/AlarmaDita/sta…"
Naqeeb,"Quote Tweet
Jamal Dawar
@Jamal_Dawar
 · Nov 16
تاریخی جلسے کے انعقاد پر ضلعی ٹیم، تحصیل کمیٹیوں، ویلیج کمیٹیوں، آرگنائزرز، پینٹرز اور تمام شرکاء کو داد اور مبارکباد دیتا ہوں۔ یہی حوصلہ اور اتحاد ہی ہماری منزل کی ضمانت ہے۔"
Abbass,"1:15
129 views"
𝐷𝑖𝑅𝑖𝐿𝑖𝑆 𝐸𝑟𝑇𝑈𝐺𝑟𝑈𝐿,"Quote Tweet
Rabiaftab
@rabi822
 · Mar 17, 2018
سیاست کے سٹیج پر سب سے گندا کردار اسٹیبلشمنٹ کا اور اسکی جیب میں پڑا خطرناک ترین کارڈ مزہب کارڈ ہے"
عینـــی سحـــــر,عینی
GD Gambs(Humanist),"Quote Tweet
Dr.Amin
@bhmsclinix
 · Nov 15
اللہ بی بی(بے نظیر بھٹو) کو بخشے ان کی ڈیتھ ہوگی اور ان کو سیٹیں زیادہ مل گیئں ورنہ جنرل کیانی کا ارادہ یہی تھی کہ جتنی سیٹیں دینی ہیں اتنی ہی دینی تھیں :سنیں بریگیڈئر اعجاز شاہ کی زبانی کہ جنرل کیسے ووٹ چوری کرتے ہیں
1:15
220 views"
Dr Muneeba Khan,"Quote Tweet
Rahim Dawar
@RahimDwr
 · Nov 16
پی ٹی ایم رہنماء جمال داوڑ میرانشاہ جلس میں کہہ رہےہے کہ اگر فوج کوسیاست کا شوق ہے تو وردی اتار کرسیاست کریں اگرٹھیکداری کا شوق ہےتو وردی اتار کر ٹھیکداری کریں۔ورنہ ویسے بھی وہ دن انے والےہے کہ پاکستانی عدالتیں وردی کےبجائے اپ لوگوں سے چمڑا نکالینگے    #PashtunLongMarch2MiranShah"
نمرہ خان پٹھانی,"0:11
629 views"
Sardar muhammad sharafat,"Quote Tweet
Sania Abbasi
@saniaabbasi01
 · Nov 16
گُڈ ہو گیا"
سحر ناز رضوی,"0:15
56 views"
پاکستان اور پاک فوج عمران خان صاحب زندہ باد,"Quote Tweet
ڈاکٹر باسماء 786 DR . BASMA
@DRBASMA12128243
 · Nov 15
کیا یہ چالیس کروڑ کا ہار حلال کی کمائی کا ہو سکتا ہے"
awareness SAIF ULLAH KHALID,"The following media includes potentially sensitive content. Change settings
View"
Waseem Akbar,"Quote Tweet
Brig Tariq Zaman Malik , SI(M) (R)
@BrigTariq
 · Nov 15
پاک فوج کے ہاتھوں بھارتی مورچوں کی تباہی "
Irshad Paracha..pti..pti,"Quote Tweet
Syed Talat Hussain
@TalatHussain12
 · Nov 15
0:53
44.5K views"
ذیشان سندھو IVF,"Quote Tweet
Mohsin Dawar
@mjdawar
 · Nov 15
#LarAwBarYoAfghan #PashtunLongMarch2MiranShah"
Mariam Abrar,"The following media includes potentially sensitive content. Change settings
View"
Shahzad Ahmad,"آسٹریلیا کی فوجی اکیڈمی میں پاک فوج کے شہید افسر کی یاد میں تقریب
کینبرا (جنگ نیوز )آسٹریلیا کی رائل ملٹری اکیڈمی...
jang.com.pk"
Daily Pakistan,"پاک فوج نے 17 ارب روپے کی ایسی خطرناک چیز پکڑلی کہ آپ بھی داد دیں گے
کوئٹہ(ویب ڈیسک) پاک فوج اور پاکستان کوسٹ گارڈز نے مشترکہ کارروائی کرتے ہوئے 17ارب روپے سے زائد مالیت کی منشیات بیرون ملک سمگل کرنے کی کوشش ناکام بنادی۔
dailypakistan.com.pk"
Usman Abbasi,Maryam Nawaz Sharif and 9 others
T G yousuf,"Quote Tweet
Naeem Zarrar
@naeemzarrar
 · Nov 15
بھارتی گجرات میں ہزاروں مسلمانوں کے ثابت شدہ قاتل سے یہ محبتیں، اور پاکستان کے سب سے بڑے دشمن کی RAW کے سرپرست سمیت اپنے گھر میں ذاتی دعوتیں یہ ثابت کرنے کیلئے کافی ہیں کہ آپ کا خاندان پاکستان میں بھارتی فوج کی فرنٹ لائن ھے۔ twitter.com/MaryamNSharif/…"
T G yousuf,"Quote Tweet
Ishaq Dar
@MIshaqDar50
 · Nov 16
گلگت بلتستان الیکشن کا نتیجہ ٹھیک اسی طرح آیا جیسا زرد صحافت کے ٹھیکیداروں نے سروے اور پیشنگوئی کے نام پر الیکشن سے پہلے ہی بتا دیا تھا۔الیکشن چرانے والے زیادہ خوش نہ ہوں کیونکہ یہ چوری PDM کو مزید فعال و متحرک کرے گی اور”ووٹ کو عزت دو”بیانیے کو اس کے نتیجے میں مزید تقویت ملے گی۔"
Saba Sobi,"From 
Talat"
Farhan Khan Yousafzai,"Quote Tweet
Dr. Shahbaz GiLL
@SHABAZGIL
 · Nov 15
جس بیچاری کی لندن تو کیا پاکستان میں کوئی پراپرٹی نہیں 

اس نااہل کے آج گلگت بلتستان میں 23 نشستوں میں سے صرف 6 پر امیدوار ہیں۔ باقی 17 پر کوئی امید ہی نہیں۔  لیکن الیکشن اس نے پھر بھی جیتنا ہے۔جھوٹ کا لیول-

گلگت بلتستان عمران خان کے نظریے کو آج واضح برتری دے گا 

#بلے_پہ_ٹھپہ"
Sara Munir,"Quote Tweet
ℙℋᎾℰℕℐX
@AmbzAPhoenix
 · Nov 16
آزادی کے وقت صرف وردی اور رائفل تھی۔ چھوٹی چھوٹی ٹکڑیوں میں منقسم اور غیر منظم پاکستانی فوج کے پاس حوصلہ‘ ہمت‘ خلوص اور قوتِ ایمانی کے سوا کچھ بھی نہیں تھا اور اب 

جس سے جگرِ لالہ میں ٹھنڈک ہو وہ شبنم
دریاؤں کے دل جس سے دہل جائیں وہ طوفاں

@ShakeelSNK @Swift_Retort 
@BrigTariq"
RabRaakha,"Quote Tweet
Maryam Nawaz Sharif
@MaryamNSharif
 · Nov 15
Karma ! twitter.com/asmashirazi/st…"
MCMI,"Quote Tweet
Anwar Lodhi
@AnwarLodhi
 · Nov 16
جب ہم فوج اور پاکستان کے خلاف بولتا ہے تو ہار جاتا ہے.. جب اور زیادہ بولتا ہے تو اور ذیادہ ہار جاتا ہے"
MCMI,"Quote Tweet
ISI Pak's Pride
@CallSignMujahid
 · Nov 15
This time Pak army used heavy artillery, modern weapons along LoC: IG BSF https://thekashmirmonitor.net/this-time-pak-army-used-heavy-artillery-modern-weapons-along-loc-ig-bsf/…"
Malik Hayat Zafar nonari,"Quote Tweet
Dr. Firdous Ashiq Awan
@Dr_FirdousPTI
 · Nov 16
گلگت بلتستان میں تبدیلی آگئی!
عوام نے الیکشن میں وزیراعظم عمران خان اورتحریک انصاف پراپنے مکمل اعتماد کااظہارکیاہے.شدیدموسم کے باوجود بڑی تعدادمیں عوام نے پولنگ اسٹیشنز پہنچ کر جاتی عمرہ کے ملک دشمن بیانیے کومستردکردیا
کیلبری کوئین اورفرزند زرداری اچھے بچوں کی طرح شکست تسلیم کریں"
Amjad Khan,"Quote Tweet
Syed Talat Hussain
@TalatHussain12
 · Nov 16"
gulzar ali,"Quote Tweet
Lt Gen (R) Abdul Qadir
@AQadirBloch
 · Nov 15
تازہ ترین اطلاعات کے مطابق مسلم لیگ ن کے بیانیہ کو گلگت بلتستان کی غیور عوام نے پٹخ کر رکھ دیا ہے

آج کا الیکشن یہ ثابت کر رہا ہے کہ  مسلم لیگ ن کا پاکستان میں کوئی مستقبل نہیں

پاکستان کی عوام اپنی افواج پر بھونکنےوالوں کوبرداشت نہیں کرے گی
#گلگت_بلتستان #GBElectionResults"
ImranAzeem01,"Quote Tweet
humaira khan pti MNA
@humairakhan738
 · Nov 15
مبارک ہو گلگت بلتستان! 
یہ فتح گلگت بلتستان کی عوام کی فتح ہے- یہ فتح عمران خان کے نظریہ کی فتح ہے- یہ فتح انصاف کی فتح ہے- یہ فتح کرپشن کے خلاف جنگ کی فتح ہے- یہ فتح انکےخلاف ہے جنہوں نے برسوں سے لوٹ مار کا بازار لگایا ہوا تھا  
#ہو_گئی_انصاف_کی_جیت

@Lalika79 @_NadeemZaidi"
sohail atiq khan,"Quote Tweet
Hina Parvez Butt
@hinaparvezbutt
 · Nov 15
سکردو کےکئی پولنگ سٹیشنز پر جہاں مسلم لیگ ن جیت رہی تھی، وہاں ووٹنگ کی رفتار سست کر دی گئی اور اندر پولنگ آفیسرز گپیں مار رہے تھے"
Hamid,"Quote Tweet
Mubashir Zaidi
@Xadeejournalist
 · Nov 15
Alhamdolillah Lala nay kabhi mayoos nahi kiya #LQvsMS"
ℙℋᎾℰℕℐX,"Quote Tweet
Dr Naeem Mughal
@MNM197
 · Nov 15
ماشاءاللہ نوازشریف گلگت بلتستان میں بھی “سرخرو” ہو گئے۔ روک سکو تو روک لو
مریم نواز 

#ووٹ_کو_عزت_دو"
Ishaq Baltistani,"Quote Tweet
Imran Khan
@ImranRiazFan
 · Nov 15
باقاعدہ صوبہ کے اعلان کے بعد گلگت بلتستان میں لوگوں کا ووٹنگ میں جوش دیکھنے سے پتہ چلتا ہے کہ وہاں کے عوام پاکستان سے مکمل وابستگی رکھنا چاہتے ہیں
اطلاعات کے مطابق تحریک انصاف گلگت بلتستان سے کامیابی حاصل کر لے گی"
Tamkenat Ali,"Quote Tweet
Mohsin Dawar
@mjdawar
 · Nov 15
A heartfelt thanks to the people of my hometown for coming out in such large numbers. This was a referendum that demanded justice for all past incidents of state terrorism & announced a refusal to be used as cannon fodder in State's future war projects #PashtunLongMarch2MiranShah"
Sadiqullah Siyal,"The following media includes potentially sensitive content. Change settings
View
Mubashir Zaidi and 5 others"
tariq ahmed Mubarik,"Quote Tweet
Mohammad Zubair
@Real_MZubair
 · Nov 14
اطلاعات ہیں کہ گلگت بلتستان عام انتخابات میں دھاندلی کی پوری تیاری ہے اور الیکشن سے پہلے ہی نتیجوں کا فیصلہ پی ٹی آئی کے حق میں کرلیا گیا ہے۔ ہم تنبیہہ کرتے ہیں کہ عوام کا مینڈیٹ چوری ہوا تو احتجاج گلگت بلتستان تک محدود نہیں رہے گا بلکہ ملک کے طول و عرض میں پھیل جائے گا"
حق اور سچ,"Quote Tweet
Farhatullah Babar
@FarhatullahB
 · Nov 15
A take away from PTM Jalsa in Miransha today: People understand more clearly than ever before that a generation of theirs has been cheated by the state. They vowed not to permit anyone cheating them anymore. twitter.com/IhteshamAfghan…"
ImranAzeem01,"Quote Tweet
Hans Masroor Badvi
@hansbadvi
 · Nov 15
اجاہیں ٹرینڈ  میں شامل ہوں اور عمران خان کو مبارک دیں زبردست  جیت پر۔ 
#جیت_مبارک_تحریک_انصاف"
●MUHAMMAD SABIR MUHAMMAD●,"Quote Tweet
DG ISPR
@OfficialDGISPR
 · Nov 5
...& is proud of strong bond of love & support between people of two countries. Both discussed enhanced bilateral cooperation in various fields including defence, technical expertise & joint ventures. The visiting dignitary also acknowledged Pakistan's continuous efforts (2/3)
Show this thread"
𝓘𝓫𝓷 𝓾𝓵 𝓫𝓪𝓪𝓻,"Quote Tweet
Hina Parvez Butt
@hinaparvezbutt
 · Nov 15
میں گلگت بلتستان کے تمام شیروں سے کہتی ہوں کہ خود بھی باہر نکلیں ، اپنے فیملی ممبرز اور دوستوں کو بھی بولیں کہ  شیر
 پر مہر لگائیں کیونکہ یہ خوشحالی اور ترقی کا نام ہے۔ ان بد زبانوں کو ووٹ مت دیں جو اس وقت پاکستان میں تباہی کا باعث بنے ہوئے ہیں۔۔انشااللہ آج جیت شیر کی ہوگی "
Dr Hamdard,"Quote Tweet
DG ISPR
@OfficialDGISPR
 · Nov 15
#Pakistan - Russian Federation Special Forces practicing drills & procedures for hostage rescue, cordon & search operations, heli rappelling and sky diving as part of #DRUZHBA-V"
Ch.Asif Hayat,"2:18
1.3K views
From 
Ch.Asif Hayat"
DAUD ZAMAN,"The following media includes potentially sensitive content. Change settings
View"
Ali Fact House,"What Is Human Cloning | How Technology Work Bhind Process Of Cloning...
What Is Human Cloning | How Technology Work Bhind Process Of Cloning | Explained | Urdu/Hindi #alifacthouse #cloning #technology #Weathercontrol This video i...
youtube.com"
Khademul Islam,"5:31
4.3K views
From 
Muhammad Qasim
Quote Tweet
Hassan Nisar
@HassanNisar
 · Nov 15
What game was played with Firdous Ashiq Awan? Terrible revelation https://youtu.be/guPH2AUeA4k via @YouTube"
Khademul Islam,"From 
Muhammad Qasim
Quote Tweet
Hamid Mir
@HamidMirPAK
 · Nov 15
Congratulations @SalAhmedPK for defeating the candidate of Farogh Nasim in the election of Sindh High Court Bar Assocciation big victory of democratic forces against a sitting law minister who is famous just because he was lawyer of Musharraf and Altaf Hussain"
Khademul Islam,"From 
Muhammad Qasim
Quote Tweet
Rauf Klasra
@KlasraRauf
 · Nov 15
جب دہشت گردی کی عدالت سے ان لوگوں کو سزائیں سنائی گئی تھیں تو زیادہ سزائوں خلاف ٹوئیٹس آپ نے کیے تھے۔ اگر یاد ہو۔اب صبر کریں کیونکہ اس وقت سب کہتے تھے بہت سخت سزائیں دی گئی ہیں۔ ظلم ہوگیا ہے۔اب چپ رہیں وہ سب لوگ جو سزائوں کے خلاف تھے۔کسی کو سزا ملنے لگے تو سب کا دل موم ہوجاتا ہے twitter.com/sadiakayan/sta…"
Khademul Islam,"From 
Muhammad Qasim
Quote Tweet
Owais Tohid
@OwaisTohid
 · Nov 15
Legal fraternity first chose Latif Afridi Sb as president Supreme Court Bar Association, then won legal battle in favour of Qazi Faez Issa& now elected @SalAhmedPK as president Sindh High Court Bar Association. 
Congratulations Salahuddin, celebrations await..."
Khademul Islam,"5:27
4.3K views
From 
Muhammad Qasim
Quote Tweet
Owais Tohid
@OwaisTohid
 · Nov 15
Legal fraternity first chose Latif Afridi Sb as president Supreme Court Bar Association, then won legal battle in favour of Qazi Faez Issa& now elected @SalAhmedPK as president Sindh High Court Bar Association. 
Congratulations Salahuddin, celebrations await..."
Khademul Islam,"From 
Muhammad Qasim
Quote Tweet
Geo News Urdu
@geonews_urdu
 · Nov 15
وفاقی حکومت کا پٹرولیم مصنوعات کی قیمتوں میں کمی کا اعلان"
Khademul Islam,"From 
Muhammad Qasim
Quote Tweet
Major Gaurav Arya (Retd)
@majorgauravarya
 · Nov 15
Pakistan has territorial disputes with India. None with Israel. It has fought four wars with India. None with Israel. India broke Pak into two pieces. Israel did nothing.

Yet, Pakistan recognises India and not Israel. Why? Is it really about Palestine?"
Khademul Islam,"From 
Muhammad Qasim
Quote Tweet
Ali Nawaz™
@toxic_game
 · Nov 15
PTI 
#ہو_گئی_انصاف_کی_جیت"
Shahbaz Hussain (Democracy),"Quote Tweet
Safina
@sheikhsafina
 · Nov 15
پٹاخے پھوڑنےکا بڑا شوق ہے
بھارت کو اب پٹاخے پھوٹنے کی آواز تو آ رہی ہو گی نا؟
30 بھارتی پوسٹیں تباہ
لاتعداد بھارتی فوجی مارے گئے اور ان گنت زخمی 
#LOC 
#PakistanZindabad
0:52
5.7K views"
Nkhan,"Quote Tweet
Nkhan
@Nkhan38800579
 · Nov 15"
Abdul Rehman,"Quote Tweet
Safina
@sheikhsafina
 · Nov 15
پٹاخے پھوڑنےکا بڑا شوق ہے
بھارت کو اب پٹاخے پھوٹنے کی آواز تو آ رہی ہو گی نا؟
30 بھارتی پوسٹیں تباہ
لاتعداد بھارتی فوجی مارے گئے اور ان گنت زخمی 
#LOC 
#PakistanZindabad"
